platform	key	product_name	articles	article_count	ranks
amazon	B0CSFNZHVR	Camdoor 寝袋 冬用 -25℃ 封筒型 シュラフ 防寒 洗える 軽量 キャンプ アウトドア 車中泊 防災	sleeping-bag-temperature-guide;sleeping-bag-winter-beginner	2	1;2
amazon	B0CTG77JXB	山麓工房 焚き火シート 耐熱5層構造 瞬間耐熱1500℃ 撥水加工 スパッタシート チクチクしない	bonfire-sheet	1	2
amazon	B0CTS4KL6N	【送料無料】キャプテンスタッグ ラウンド グリルプレート 30cm UG-1592	camp-grill-plate	1	2
amazon	B0CTYBTCH9	Anker Solix C800 ポータブル電源 768Wh 定格1200W 世界最速充電58分 リン酸鉄 長寿命10年 パススルー アプリ遠隔操作	anker-power	1	2
amazon	B0CVZMZV62	【楽天1位】遮光/遮熱モデル追加！FIELDOOR ワンタッチタープテント 3m×3m 頑丈 スチール テント タープ 300 3.0m ワンタッチテント ワンタッチタープ ワンタッチ 大型 簡単 UVカット 撥水 日よけ プール イベント アウトドア キャンプ BBQ 1年保証 ★[送料無料]	camp-tarp-beginner	1	2
amazon	B0CWGM5F4F	シェアスタイル ワンタッチ カーサイドシェルター 280cm×330cm 耐水圧2000mm スカート付き 簡単設営 車用	car-side-tarp	1	4
amazon	B0CWGV8CQP	スノーピーク RBたねほおずき ES-141(ひぐれ)	snowpeak-lantern	1	4
amazon	B0CWGWPPVK	オクタゴンブラック 二次燃焼 無煙 焚き火台 高火力 ファイアピット	secondary-combustion-bonfire	1	5
amazon	B0CX1M5MX9	レジャーテーブル セット 折りたたみ テーブル チェア 4脚 セット 幅 120cm レジャー テーブル イス アウトドア テーブル セット チェア キャンプ お花見 運動会 防災グッズ MERMONT	camp-table-set	1	3
amazon	B0CXHNZ8BB	ファイアスタンド 超軽量 ステンレス製 組立式 折りたたみ式 焚火台 焚き火スタンド 小型 ソロキャンプ	bonfire-stand-solo	1	4
amazon	B0CY4S11P3	【クーポンで3824円〜】寝袋 冬用【最大幅90cm追加！】寝袋 オールシーズン シュラフ 封筒型 防災 来客用 AIFLYCY 洗える 布団 暖か1.1kg/1.4kg/1.8kg/2.2kg/3.0kg/3.5kg 軽量 ファミリー キャンプ 車中泊 防水 3.5シーズン 2人用 幅広 《3sd01》	sleeping-bag-winter-beginner	1	5
amazon	B0CYPVC91K	「Tenplay公式」登山テント キャンプテント ソロテント ワンポールテント トレッキングポール 山岳 1人用 20Dナイロン超軽量1kg コンパクト 4シーズン 防水 通気 耐水圧5000mm 前室付き ピラミッド式 設営簡単	mountain-camp-tent	1	1
amazon	B0CYSWQZVN	LOGOS ロゴス ROSY フリースシュラフ（ライトグリーン）連結可能	logos-sleeping-bag	1	1
amazon	B0CZ5RNJFT	ノースピーク 韓国ブランド テント 2ルーム ファミリーテント 4人用 メッシュ UV コート 耐水圧3000mm インナーテント グランドシート タープポール ホワイト カラー アウトドア キャンプ	family-summer-large-tent	1	5
amazon	B0CZ6TMBFL	ノースピーク 韓国ブランドテント 2ルーム ACADIA - OLIVE SAND エアテント ファミリーテント 5人用 メッシュ UV コート 耐水圧4000mm インナーテント グランドシート タープポール付属 オリーブ アウトドア キャンプ	family-summer-large-tent	1	2
amazon	B0CZ7145K1	Jackery ポータブル電源 240 New 256Wh	camp-gift;compact-portable-power;disaster-portable-power	3	7;1;5
amazon	B0CZCQJWD9	【Bears Rock】ハヤブサテント スカート付もあり 登山 1〜2人用 コンパクト ツーリング 幅 長さ 45cm ドームテント ワンタッチテント テント 自立式 自立型 山登り ソロキャンプ 1人用 2人用 一人用 二人用 ツーリングテント ソロテント 自立 防災 キャンプ テント TS-201H	solo-tent-beginner;solo-tent-lightweight;solo-tent-overall	3	2;3;5
amazon	B0CZCXDYG7	Bears Rock ハヤブサテント TS-201H 1〜2人用 ツーリング向けドームテント	one-touch-tent	1	5
amazon	B0CZDLNXC2	キャンピングムーン ケトル ステンレス 直火・焚き火 1.0L 吊り下げ コーヒーケトル	camp-kettle-recommend	1	5
amazon	B0CZK4GLZ5	アウトドアテーブル 折りたたみ アルミ 軽量 木目 ブラウン ホワイト 120cm 180cm 240cm 大きい アウトドア キャンプ バーベキュー テーブル レジャーテーブル 折りたたみテーブル 山善 YAMAZEN キャンパーズコレクション 【送料無料】	camp-table-folding	1	3
amazon	B0CZKS8RVR	Bears Rock 自動膨張式 キャンプマット 5cm シングル 枕付き MT-105F チャコールブラウン	solo-camp-beginners-guide	1	3
amazon	B0CZKYZJTR	しろくまスクエアタープ 【Bears Rock】ポール2本付き アレンジ広がる しろくま 自在 タープ 正方形 3×3m テント おすすめ 一泊 コンパクト キャンプ ハンモック ツーリング ソロキャンプ ハヤブサテント ヘキサ 庭 ガーデン 小型 おうち 家 SQT-401	camp-tarp-beginner	1	3
amazon	B0D1GJ2Y7T	Hiking Life チタンマグカップ 300ml	titanium-mug	1	3
amazon	B0D1TYQ7XH	EENOUR P2001PLUS 2048Wh 2400W リン酸鉄 UPS機能 急速充電 アプリ対応	portable-power-large	1	4
amazon	B0D1XY14Q8	TRGR 焚き火台 コンロ バーベキューコンロ セット ソロ 1〜2人用 軽量 焚き火 焚火台 エントリーモデル 初心者 初めて キャンプグリーブ BBQコンロ グリル 折りたたみ コンパクト たき火台 万博	bonfire-stand-beginner	1	4
amazon	B0D2D7WY83	モダンデコ 無重力チェア ハイバック リクライニング 耐荷重120kg ひじ掛け 折りたたみ アウトドアチェア	camp-chair-highback	1	2
amazon	B0D3HJM175	Jackery ポータブル電源 1000 New 1070Wh リン酸鉄 定格1500W 最速1時間満充電 UPS機能	disaster-portable-power;jackery-power-station;portable-power-guide	3	1;1;2
amazon	B0D3HRP3L9	スノーピーク セレス ES-101	snowpeak-lantern	1	2
amazon	B0D4M6VXR7	OneTigris DRAGONHIDE ハイバックチェア キャンピングチェア 折りたたみ コンパクト 収納袋付 ソロキャンプ	camp-chair-highback	1	3
amazon	B0D4XZM8J1	VASTLAND カンガルーテント インナーテント 一人用 ソロテント メッシュタイプ	inner-tent-kangaroo	1	5
amazon	B0D5B1YSL1	relief10 LEDヘッドライト 充電式 3灯LED ワイド/スポット2in1 モーションセンサー付き 12か月保証	headlight-rechargeable	1	2
amazon	B0D5XGP6CW	Anker Solix C300 Portable Power Station 288Wh	compact-portable-power	1	2
amazon	B0D69W361V	【購入特典 保冷剤付き!!】気温35度でも氷が27時間維持 ペットボトル(500ml)6本収納 ワックスドコットン ソフトクーラーボックス AOクーラーズ AOW6RT ランチクーラー 5.7L 保冷 断熱 クーラーバッグ 保冷バッグ ランチバック ゴルフ 釣り おすすめ	cooler-box-day-camp;day-camp-cooler-box	2	1;1
amazon	B0D6C3W7C6	Coleman コールマン 13x13 シェルター キャノピー 大型 日除け テント ガゼボ	large-tarp-recommend	1	3
amazon	B0D6GFKWWX	karrimor カリマー タトラ20 TATRA20 デイパック 20L	karrimor-backpack	1	4
amazon	B0D6MC92SJ	【お買い物マラソン期間限定ポイント2倍】 バックパック 30L 登山 リュックサック 登山用リュック ザック メンズ レディース 軽量 通勤 通学 機内持ち込み レインカバー付き 防災バック 春山登山 旅行 背面通気 入学準備 新生活	mountain-backpack-30l	1	2
amazon	B0D6MV5GYK	【ランキング受賞！】 ランタン led 充電式 ソーラー 折り畳み キャンプランタン ソーラーランタン 防水防滴 3Way仕様 2色 災害用 懐中電灯 アウトドア キャンプライト 登山 夜釣り 防災グッズ SOS 停電対策 緊急 非常用 おしゃれ 人気	mountain-camp-lantern	1	4
amazon	B0D6N8C2RQ	アイリスオーヤマ RVBOX 1000（大容量・キャスター付）	gear-storage-box	1	5
amazon	B0D75V13BG	ネイチャーハイク 超軽量ドームテント（2人用）	duo-tent	1	3
amazon	B0D9MGW7MM	Naturehike ファミリー封筒型寝袋 1〜4人使用可能 200×115cm 幅広 ワイド 連結可能 丸洗い	naturehike-sleeping-bag	1	4
amazon	B0D9N7BPFZ	WAQ High Power Air Pump WAQ-HPA1 TAN(タン)	camp-air-pump	1	3
amazon	B0D9NDFVMQ	ZEN Camps 火吹き棒 ふいご ファイヤーブラスター 真鍮 アルミパイプ 伸縮式	fire-blower	1	3
amazon	B0D9NM8YGQ	Jackery Explorer 100 Plus 99.2Wh	compact-portable-power	1	5
amazon	B0DB5TKW25	EcoFlow ポータブル電源 ソーラーパネル セット DELTA 3 Plus 1024Wh+220W 軽量両面ソーラーパネル 大容量 長寿命 太陽光発電 急速充電 キャンプ 停電 防災 エコフロー	solar-portable-power	1	3
amazon	B0DB5WVRMX	GOGlamping グランドシート テント用四角シート 420D 軽量	ground-sheet	1	4
amazon	B0DB5WZC15	EcoFlow ポータブル電源 ソーラーパネル セット DELTA 3 Plus 1024Wh 220W 軽量両面ソーラーパネル 長寿命	ecoflow-power	1	4
amazon	B0DB5Y5JZR	EcoFlow ポータブル電源 RIVER 3 230Wh リン酸鉄 長寿命 1hフル充電 2年保証 小型 静音 蓄電池 発電機 ポータブル バッテリー 急速充電 アプリ対応 車中泊 AC出力300W アウトドア 台風 停電 防災グッズ キャンプ	portable-power-vehicle-camp	1	5
amazon	B0DBDCVPFP	TOMOUNT NY TENT 20D（NY TENT 1／1人用）	solo-tent-lightweight	1	1
amazon	B0DBHCCSKS	ZEN Camps キャンプ枕 空気枕 エアピロー インフレータブル 携帯枕 コンパクト 軽量	camp-pillow	1	3
amazon	B0DBHS1S3V	Jackery ポータブル電源 2000 New 2042Wh リン酸鉄 大容量 定格2200W UPS機能 アプリ遠隔操作 純正弦波	jackery-power-station;portable-power-large	2	3;1
amazon	B0DBV3BYP1	イワタニ カセットガスストーブ マイ暖III CB-STV-MYD3	cassette-gas-heater	1	5
amazon	B0DBZD8GB6	「TENPLAY公式」即納 2人登山テント 軽量テント キャンプテント ワンポールテント 登山テント コンパクト 超軽量1.35kg 耐水圧5000mm 3シーズン 防風 防雨 通気 結露対策 ピラミッド式 トレッキングポール通用	lightweight-mountain-tent	1	5
amazon	B0DDK4TWZJ	キャンピングムーン ホットサンドメーカー 直火式 シングル ケース付き コンパクト	hot-sandwich-maker	1	4
amazon	B0DF2CH2PV	Anker Solix C1000 ＋ PS100 Compact ソーラーパネル 100W セット 1056Wh AC充電58分 折りたたみ式 パススルー 長寿命	anker-power	1	5
amazon	B0DFW2BH1Y	寝袋 インナーシュラフ 軽量 夏 薄手 インナーシーツ 封筒型 丸洗い可能 コンパクト 収納 シーツ 洗える 防災	sleeping-bag-liner;sleeping-bag-summer-cospa	2	2;3
amazon	B0DG4Y7RR4	【最大5,000円OFF！27日1:59まで】DOD テント ポップアップテント デイキャンプ ワンタッチテント ポップアップ 組立簡単 日差しブロック UVカット加工 キャリーバッグ ペグ付属 キャンプ アウトドア マエバーン T2-073-TN タン	day-camp-tent	1	4
amazon	B0DGBMK8M4	Snugpak(スナグパック) 寝袋 シュラフ ベースキャンプ スリープシステム	washable-sleeping-bag	1	4
amazon	B0DGQ6XWTL	楽天1位 1年保証 2m / 3m タープテント ワンタッチ サイドシート 1枚 2枚 3mx3m 2m×2m 収納バッグ UV 耐水 ベンチレーション タープ テント サイドシート付 大型 テント 収納ケース コンパクト収納 日除け 日よけ 運動会 公園 庭 プール	large-tent-guide	1	2
amazon	B0DGX6GWV2	ZEN Camps グランドシート 帆布 パラフィン（ロウ引き）加工	ground-sheet	1	3
amazon	B0DH2GKQFD	OneTigris DREAMSTAR インフレータブルマット 厚さ8cm R値6.3 グレー	car-camp-mat;inflatable-mat	2	3;3
amazon	B0DHRT2WHR	[公式] フィールドラック キャンピングムーン キャンプ アウトドア テーブル ラック 天板 折りたたみ 式 コンパクト 軽量 薄型 メッシュ ブラック 4個 2段 2枚 3個 ケース トートセット ファミリー おしゃれ キャンプテーブル セット	camp-table-folding	1	5
amazon	B0DJLL7V2N	Chill Camping リバーシブルブランケット 難燃エコダウン Sサイズ ブラック	camp-blanket	1	2
amazon	B0DJNTY9WD	NANGA（ナンガ） オーロラ ダウンジャケット レディース ブラック AURORA DOWN JACKET	nanga-down-jacket	1	5
amazon	B0DK7SXJW9	Naturehike 封筒型寝袋 冬用 快適-1.3〜8.5℃ 極限温度-17℃ 2way 連結可能 2人用可能 洗える	naturehike-sleeping-bag	1	2
amazon	B0DK946YTP	アウトドアテーブル 折りたたみ ベンチ 2脚 セット 幅 110cm アルミ 軽量 レジャーテーブル アウトドア テーブル セット イス チェア ベンチ 分離 分割 タイプ ローテーブル	camp-table-set	1	2
amazon	B0DKN6KFBQ	コールマン クイックアップシェード ダークルーム 2218703 サンシェード	coleman-tent	1	4
amazon	B0DKNHT235	コールマン ポップアップシェード ダークルーム 2218354 サンシェード	coleman-tent	1	3
amazon	B0DL9L8G1Y	【楽天1位】FIELDOOR アウトドア クッション マット 折りたたみ 180cm×60cm 厚手 厚さ2cm シングル 軽量 コンパクト 保温 断熱 キャンプ マット レジャーマット テント シュラフ 寝袋 車中泊に ディンプル加工 折りたたみレジャーマット 1年保証 ■[送料無料]	camp-sleeping-mat	1	4
amazon	B0DLSR2KDN	Naturehike エアーベッド 枕付き 厚さ25cm 1/2/3人用 耐荷重150kg 電動ポンプ USB充電式 高反発	naturehike-mat	1	5
amazon	B0DM5KSLVC	karrimor カリマー トリビュート40 tribute 40 バックパック 40L	karrimor-backpack	1	2
amazon	B0DMJLGFKK	PYKES PEAK キャンプ ゴミ箱 トラッシュボックス 折りたたみ式 蓋つき 40L	camp-dust-stand	1	1
amazon	B0DMNLDXWP	TITAN MANIA(チタンマニア) クッカー セット チタン製 900ml+350ml ソロキャンプ 軽量 頑丈 直火 折りたたみハンドル付 コンパクト 二段式 フライパン コッヘル ポット 調理器具 アウトドア キャンプ用品 収納袋付き	camp-cooker-beginner	1	5
amazon	B0DNQ11CMZ	FIELDOOR ワンタッチテント 200cm 2人用 3人用 4人用 遮光 遮熱 メッシュドーム フルクローズ	fieldoor-tent	1	3
amazon	B0DNQ2NF9F	FIELDOOR カーサイドタープ 230cm×280cm ワンタッチ 車用 UVカット 高耐水 吸盤 連結 サンシェード	car-side-tarp	1	1
amazon	B0DNQH9LS8	FIELDOOR ワンタッチテント 4人用 5人用 ヘキサゴン ドームテント 耐水圧1,500mm以上 UVカット	fieldoor-tent	1	5
amazon	B0DP9J9C28	ロゴス neosエーコンリビングドーム M(3~4人用)	logos-tent	1	2
amazon	B0DPZH59QY	チタンマニア アルコールストーブ チタン製	alcohol-stove	1	1
amazon	B0DQWPNB3Q	スノーピーク ランドネストシェルター TP-259（2ルーム 4人用）	snowpeak-tent	1	5
amazon	B0DR2VHZZL	BUNDOK マルチ焚き火テーブル II BD-274	takibi-table	1	5
amazon	B0DR43CC43	Naturehike ワンタッチテント ビレッジ13 Ti blackコーティング 前幕付き ロッジ型 ツールーム 2つ前室 3〜4人用 二重層 自立式 耐水圧2000mm	naturehike-tent	1	5
amazon	B0DRL7JSZQ	モバイルバッテリー 5000mAh/10000mAh 小型 軽量 ケーブル内蔵 マット加工 PSE認証	mobile-battery-camp	1	5
amazon	B0DS1ZYPB2	EcoFlow ポータブル電源 リン酸鉄 長寿命 1hフル充電 大容量 RIVER 2 Max 512Wh 5年保証 小型 蓄電池 発電機 ポータブルバッテリー 急速充電 車中泊 アウトドア キャンプ 停電対策 防災グッズ エコフロー	portable-power-vehicle-camp	1	1
